lead_id,full_name,company_name,owner_type,mailing_address,mailing_city,mailing_state,mailing_zip,situs_address,situs_city,situs_state,situs_zip,tcad_account_id,owner_occupied_guess,total_value,property_type,property_count,lead_score,why_flagged,data_limitations,engagement_score,engagement_reason,equity_estimate,has_email,has_phone,contact_quality,entity_role,role_score_modifier,role_reason
d70bbe1b635f78dd930f3b9e4450abbecc0c1f0a,HARDY ANDREW LAWRENCE,,PERSON,11011 ELM ST,JONESTOWN,TX,78645,ELM ST,JONESTOWN,TX,78645,000000185727,N,000000000181624,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"181,624",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
3e1e067aa976d990a9a99ed766e1b6eb7896bfff,FOWLER LAWRENCE DOXIE,,PERSON,5507 HAROLD CT,AUSTIN,TX,78721,HAROLD CT,AUSTIN,TX,78721,000000198161,N,000000000376211,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"376,211",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
02d3c24a64b54fe90ec380fa759384463c8ee223,ESQUIVEL GERARDA,,PERSON,9708 COLFAX DR,AUSTIN,TX,78724,COLFAX DR,AUSTIN,TX,78724,000000203165,N,000000000182870,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"182,870",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
44141a1e606ce0e26b3b841a3b223faf25928515,BAKER LAWRENCE JAMES,,PERSON,4803 CREEKWOOD RD,AUSTIN,TX,78723,CREEKWOOD RD,AUSTIN,TX,78723,000000210852,N,000000000366610,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"366,610",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
9cf1197dfc85acf195c8686f8da36958399fcb39,CLOWRY LAWRENCE J III,,PERSON,1417 CLOVERLEAF DR,AUSTIN,TX,78723,CLOVERLEAF DR,AUSTIN,TX,78723,000000218676,N,000000000381500,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"381,500",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
a975b07d8e0366b9d4529ecf111a928338cb4146,,CHERRYLAWN CIRCLE 6108 LLC,LLC,% EMERSON ALEXANDER SMITH,HOUSTON,TX,77019,CHERRYLAWN CIR,AUSTIN,TX,78723,000000219184,N,000000000469503,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,55,no email + no phone + street address + strong absentee + simple name,"469,503",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
a99aee82897916fb49ff39d1b3f7e9a222dafee4,LAW ELAINE ARD,,PERSON,2207 BRISTOL DR,AUSTIN,TX,78723,BRISTOL DR,AUSTIN,TX,78723,000000222540,N,000000000349633,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"349,633",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
c6c69a7c7a754b3cc2cba2d3f31eee24d64fbbad,CRIST DAVID LAWRENCE,,PERSON,6627 GREENSBORO DR,AUSTIN,TX,78723,SHELBOURNE DR,,TX,78752,000000229321,N,000000000324478,R,6,90,under FHA cap + absentee owner + 6 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + owner occupied + 6 properties + note sweet spot value,"324,478",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
b10945f16f62edbf9d382e58e3d64654ca18fbe6,TEAGER WILLIAM CHARLES & MARISSA LAWSON,,PERSON,5216 COPPERMEAD LN,AUSTIN,TX,78754,COPPERMEAD LN,AUSTIN,TX,78754,000000233230,N,000000000293494,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"293,494",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
b0f1e8db35a6bf67697c89c2f404838e0108bc05,LAWRENCE CAROL JO,,PERSON,106 WALNUT DR,AUSTIN,TX,78753,WALNUT DR,AUSTIN,TX,,000000240398,N,000000000216265,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"216,265",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
e4753cece6b5350e86502f86cc61f462b8973bdb,TISDALE LAWRENCE,,PERSON,9801 COTTLE DR,AUSTIN,TX,78753,COTTLE DR,AUSTIN,TX,78753,000000243498,N,000000000298635,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"298,635",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
173359e1c4c2e8896dcd05af5008a45ba6f5cae4,ESQUIVEL OSIEL R,,PERSON,8601 BROOKFIELD DR,AUSTIN,TX,78758,BROOKFIELD DR,AUSTIN,TX,78758,000000244622,N,000000000352583,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"352,583",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
d90c5f40d5efeef43351b8e6e53101f7fe81da14,CALLAWAY MARIO D,,PERSON,9102 SLAYTON DR,AUSTIN,TX,78753,SLAYTON DR,AUSTIN,TX,78753,000000244954,N,000000000352095,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"352,095",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
2bf5fe7a9d99014357b052dfc969cdebadbd7ffe,ESQUIVEL OCTAVIO,,PERSON,9713 OCHILTREE DR,AUSTIN,TX,78753,OCHILTREE DR,AUSTIN,TX,78753,000000245137,N,000000000298344,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"298,344",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
634ec2fe71d704e17b5139e879884e7d51fe19c0,HEILMAN LAWRENCE K,,PERSON,10104 WARRINGTON CV,AUSTIN,TX,78753,WARRINGTON CV,AUSTIN,TX,78753,000000245209,N,000000000369808,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"369,808",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
488c96bd0adf87dcff489dfc71005fc775992142,LAWSON MARY LOU,,PERSON,107 E LONGSPUR BLVD,AUSTIN,TX,78753,E LONGSPUR BLVD,AUSTIN,TX,78753,000000247663,N,000000000301730,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"301,730",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
5a949d905542e589e5468c799c14eaa6dccf1fac,STUART LAWRENCE LEE,,PERSON,1332 WARRINGTON DR,AUSTIN,TX,78753,WARRINGTON DR,AUSTIN,TX,78753,000000247850,N,000000000381826,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"381,826",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
cca12da082d58870917a7069d2cbf03f829fb0d1,ESQUIVEL HECTOR & MARIA,,PERSON,9604 GAMBELS QUAIL DR,AUSTIN,TX,78758,GAMBELS QUAIL DR,AUSTIN,TX,78758,000000248835,N,000000000395336,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"395,336",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
320eacaa74a41d42360652c560526a7f2cbb0a3f,LAWRENCE KARI CRISTINE,,PERSON,11211 BLUFF CANYON PL,AUSTIN,TX,78754,BLUFF CANYON DR,AUSTIN,TX,78754,000000252537,N,000000000378329,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"378,329",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
788c30ad840332e07ab2eebf57309ab6e807944d,PEDDER LAWSON S,,PERSON,10701 LANSHIRE DR,AUSTIN,TX,78758,LANSHIRE DR,AUSTIN,TX,78758,000000255957,N,000000000392032,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"392,032",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
5b4fb90d866923ca2f7583881473d4bd7aca366b,PETITT NETHEL L & LAWANDA A,,PERSON,12015 TROTWOOD DR,AUSTIN,TX,78753,TROTWOOD DR,AUSTIN,TX,78753,000000257783,N,000000000356238,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"356,238",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
97a8729e59529026bbc36c119c0098cd72cd0b11,FLEGAL KEVIN & VICKI,,PERSON,11828 TOBLER TRL,AUSTIN,TX,78753,TOBLER TRL,AUSTIN,TX,78753,000000258182,N,000000000379688,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"379,688",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LEGAL
0cd496d89eb7a2db705e41fcf77c6040828dd46e,ESQUIVEL JOHN A & DELORES M,,PERSON,1022 PEGGOTTY PL,AUSTIN,TX,78753,PEGGOTTY PL,AUSTIN,TX,78753,000000259959,N,000000000370619,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"370,619",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
2cc2155e96d54356fabf9f406b8cd6b3e244ad39,GERULIS LAWRENCE RALPH,,PERSON,12316 THOMPKINS DR,AUSTIN,TX,78753,THOMPKINS DR,AUSTIN,TX,78753,000000261170,N,000000000371911,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"371,911",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
e24f0eebcd93d65ab8d3319cd701f3fab1765d8c,WILLEMIN KIM LAWSON & DANIEL RAY,,PERSON,12005 SNOW GOOSE RD,AUSTIN,TX,78758,SNOW GOOSE RD,AUSTIN,TX,78758,000000261805,N,000000000380633,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"380,633",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
ca92f79d52862e254fa5467d57028264b41e3ff8,BOYD LAWRENCE E,,PERSON,12010 SWEARINGEN DR,AUSTIN,TX,78758,SWEARINGEN DR,AUSTIN,TX,78758,000000262056,N,000000000385855,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"385,855",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
f0759791c248f8e65f2074d8d670c958f3069197,LAWSON STEPHANIE & CHRISTOPHER,,PERSON,12916 QUINN TRL,AUSTIN,TX,78727,QUINN TRL,AUSTIN,TX,78727,000000272994,N,000000000381224,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"381,224",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
0dab0c3f0cc97bd7ad452365894f3eccfaf6fa40,ESQUIBEL RUDY R,,PERSON,14485 ROBERT I WALKER BLVD,AUSTIN,TX,78728,ROBERT I WALKER BLVD,AUSTIN,TX,78728,000000273343,N,000000000281843,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"281,843",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
3efdf0c7e5acc652bcaddc4d8d545f55efba3676,PIELA MIROSLAW RYSZARD,,PERSON,15504 HORBORNE LN,PFLUGERVILLE,TX,78660,HORBORNE LN,PFLUGERVILLE,TX,78660,000000275619,N,000000000397255,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"397,255",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
733ad5d5424a2c44f6bd35d0eb02462eb6038656,CLAWSON BETTY A,,PERSON,1411 DEMARET ST,PFLUGERVILLE,TX,78660,DEMARET ST,PFLUGERVILLE,TX,78660,000000276990,N,000000000332253,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"332,253",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
3557a341cdb90994e5543cbef5af7946d4df889d,OUTLAW HOLLY MAUREEN,,PERSON,OUTLAW GARY RAY,PFLUGERVILLE,TX,78660,GREENHILL DR,PFLUGERVILLE,TX,78660,000000277345,N,000000000324685,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"324,685",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
51d8e13af7fc22e098b62c3be8307de8f90cc61f,LAWRENCE BOYD A & LELIA M,,PERSON,16303 BATES CV,PFLUGERVILLE,TX,78660,BATES CV,PFLUGERVILLE,TX,78660,000000278881,N,000000000310214,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"310,214",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
e7da17c0702e9266534cc8a16a15d7208c7de66e,LAWRENCE BRANDI,,PERSON,16413 KNOTTINGHAM DR,PFLUGERVILLE,TX,78660,KNOTTINGHAM DR,PFLUGERVILLE,TX,78660,000000279084,N,000000000316827,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"316,827",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
665540a3e34ff006d872eec988aff63f09e3fafc,EGUAKUN LAWRENCE O & BRIDGET,,PERSON,17105 VILLAGE GLEN RD,PFLUGERVILLE,TX,78660,VILLAGE GLEN RD,PFLUGERVILLE,TX,78660,000000280116,N,000000000280000,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"280,000",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
4068b3c2a0c09a267cf1cb4994fe613be4c729f8,ESQUIVEL STEVE & PATRICIA S,,PERSON,17005 DASHWOOD CREEK DR,PFLUGERVILLE,TX,78660,DASHWOOD CREEK DR,PFLUGERVILLE,TX,78660,000000280263,N,000000000319999,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"319,999",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
5c859199f18eb585952203b2f67564d0f45c474d,LLOYD LAWRENCE & DEBERAH,,PERSON,1223 LAURELLEAF DR,PFLUGERVILLE,TX,78660,LAURELLEAF DR,PFLUGERVILLE,TX,78660,000000280324,N,000000000277502,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"277,502",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
f7ddacd60e98b1fd386cf9b242e02fb304da142b,ESQUIVEL ANTHONY & TANYA,,PERSON,505 BETTERMAN DR,PFLUGERVILLE,TX,78660,BETTERMAN DR,PFLUGERVILLE,TX,78660,000000281383,N,000000000360349,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"360,349",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
34c163eda604cd1f29846af4d85fb81b2e40b003,ESQUIVEL ARTHUR & MARY LOU,,PERSON,6312 DEL MONTE RD,AUSTIN,TX,78741,DEL MONTE RD,AUSTIN,TX,78741,000000285082,N,000000000279256,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"279,256",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
c4c3be8fc64486a672ecd44c69ab7ce79860e715,ESQUIVEL JUANITA,,PERSON,6615 PORTER ST,AUSTIN,TX,78741,PORTER ST,AUSTIN,TX,78741,000000289377,N,000000000250355,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"250,355",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
32033f1832b1821aaa3625999864aeb09f24de44,ESQUIVEL RUBEN,,PERSON,2410 E STASSNEY LN,AUSTIN,TX,78744,E STASSNEY LN,AUSTIN,TX,78744,000000293382,N,000000000328437,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"328,437",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
02bf64eddeabf27cb479064a12d2cb8c0a33bcc9,LAWLER IAN,,PERSON,5612 PALO BLANCO LN,AUSTIN,TX,78744,PALO BLANCO LN,AUSTIN,TX,78744,000000293587,N,000000000319591,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"319,591",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
8685f0916ac0f4c4d4d97adad3063c1aea442e2d,ESQUIVEL ANTONIO,,PERSON,4504 LYRA CIR,AUSTIN,TX,78744,LYRA CIR,AUSTIN,TX,78744,000000294370,N,000000000371506,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + 3 properties + note sweet spot value,"371,506",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
8ada25884af450800c43b47d4faedf10b5e38390,ESQUIVEL RUBEN & ZULEYKA O SANTANDER,,PERSON,4702 CANDLETREE LN,AUSTIN,TX,78744,CANDLETREE LN,AUSTIN,TX,78744,000000294708,N,000000000322986,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"322,986",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
56fe4e0144338d636479c7621a448ddde52dc553,ESQUIVEL BRAULIO P & MARIA SOCORRO GOMEZ,,PERSON,4809 KABOB ST,AUSTIN,TX,78744,CABOB ST,AUSTIN,TX,78744,000000294885,N,000000000303236,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"303,236",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
6e8442f380cfe1540b7143dfdcd153c4b6870484,SMITH LAWSON DEREK,,PERSON,5001 BIRCH CREEK RD,AUSTIN,TX,78744,BIRCH CREEK RD,AUSTIN,TX,78744,000000295314,N,000000000337511,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"337,511",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
6f3259ef9a572b49bde951664ee091bdf78bda8f,BRIONES LAWRENCE,,PERSON,8006 ROSENBERRY DR,AUSTIN,TX,78747,ROSENBERRY DR,AUSTIN,TX,78747,000000298303,N,000000000385680,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"385,680",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: LAW
eabeb672fe8d3d4cad59f0b325b114eb84404bc0,AMESQUITA ALBERTO & ESTER,,PERSON,7913 BRIARTON DR,AUSTIN,TX,78747,BRIARTON DR,AUSTIN,TX,78747,000000298429,N,000000000377123,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,60,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"377,123",N,N,STREET_ADDRESS,LEGAL_ENTITY,5,legal keyword: ESQ
