lead_id,full_name,company_name,owner_type,mailing_address,mailing_city,mailing_state,mailing_zip,situs_address,situs_city,situs_state,situs_zip,tcad_account_id,owner_occupied_guess,total_value,property_type,property_count,lead_score,why_flagged,data_limitations,engagement_score,engagement_reason,equity_estimate,has_email,has_phone,contact_quality,entity_role,role_score_modifier,role_reason
2b6d5622dfa93761c1c4e78a632a180832f0ad59,,6201 TRUST,TRUST,15109 PHEASANT LN,AUSTIN,TX,78734,PHEASANT LN,LAKEWAY,TX,78734,000000137086,N,000000000435809,R,8,90,under FHA cap + absentee owner + 8 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + strong absentee + 8 properties,"435,809",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
21ee69d7f0ec702c2ed16d7dfec27686e30f35f5,,BLOSSOM HILL PROPERTIES LLC,LLC,16615 GLENN CANYON CT,MORGAN HILL,CA,95037,CRANE ST,,CA,78734,000000137099,N,000000000353493,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 3 properties + note sweet spot value,"353,493",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
83bb4708b0728494ac9c990705af652acf869f3e,,MONELL INVESTMENTS LLC,LLC,5254 MCCORMICK MOUNTAIN DR,AUSTIN,TX,78734,S MEADOWLARK ST,LAKEWAY,TX,78734,000000139727,N,000000000543017,R,2,60,over FHA cap + absentee owner + 2 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,77,no email + no phone + street address + strong absentee + 2 properties + simple name,"543,017",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
cecff8e01385bc8344b6f4703a362a79cfd08859,,WOMACK FAMILY PROPERTIES LLC,LLC,14416 HERON BAY,AUSTIN,TX,78738,FINN,,TX,78734,000000140355,N,000000000388857,R,9,90,under FHA cap + absentee owner + 9 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 9 properties + note sweet spot value,"388,857",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
cadecf710c7cade50c57808449989b77a496c159,,DEWEESE FAMILY TRUST,TRUST,7504 CROSSDRAW DR,AUSTIN,TX,78731,WILLIAMSBURG CIR,AUSTIN,TX,78731,000000141405,N,000000000374918,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + 3 properties + note sweet spot value,"374,918",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
cafc2ae1d02e3cefc4ff3a59161afccfeaaf6bad,,EUROVISTA DEVELOPMENT LLC,LLC,7313 VISTA MOUNTAIN DR,AUSTIN,TX,78731,TEALWOOD TRL,AUSTIN,TX,78731,000000142704,N,000000000448497,R,9,90,under FHA cap + absentee owner + 9 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + weak absentee + 9 properties + simple name,"448,497",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: DEVELOPMENT
bb717f63dd04b9cb8f2793960f08118320b6c773,,OUC FAMILY TRUST,TRUST,5205 GREAT DIVIDE DR,BEE CAVE,TX,78738,LITTLE BEAVER TRL,AUSTIN,TX,78734,000000143288,N,000000000365326,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"365,326",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
01edd734453ee4d35a6a9520d743048db2e4af77,,FRUGE HOLDINGS LLC,LLC,387 COUNTY ROAD 164,GEORGE WEST,TX,78022,HUNTERS PASS,AUSTIN,TX,78734,000000146582,N,000000000534672,R,1,55,over FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + strong absentee + simple name,"534,672",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: HOLDINGS
02e316d5fe24581ad2623b4e16419a80e907a8a6,,HIS PARTNERSHIP IN BUILDING LLC,LLC,14713 BROKEN BOW TRL,AUSTIN,TX,78734,CRAZYHORSE PASS,AUSTIN,TX,78734,000000146717,N,000000000176681,R,4,90,under FHA cap + absentee owner + 4 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,90,no email + no phone + street address + weak absentee + 4 properties + note sweet spot value,"176,681",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PARTNERS
ff1c7f6f4910209caf22d75f78e1130f660bfbef,,CROSS PARK PROPERTIES LLC,LLC,3310 S 1ST ST,AUSTIN,TX,78704,O REILLY CT,,TX,78734,000000147365,N,000000000226209,R,6,90,under FHA cap + absentee owner + 6 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 6 properties + note sweet spot value,"226,209",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
b14b5c5bad3f97a5d2505554fc8b2fd32cd18fa4,,MONTEMAYOR HOLDINGS LLC,LLC,16012 STEWART ROAD SERIES,AUSTIN,TX,78734,STEWART RD,AUSTIN,TX,78734,000000147588,N,000000000380493,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"380,493",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: HOLDINGS
1903f78649f4c6e98e0a8280ecc4c3c730c9522c,,EARLY LIGHT PROPERTIES LLC,LLC,27111 WATERFALL HILL PKWY,SPICEWOOD,TX,78669,CASA VERDE,,TX,78734,000000147657,N,000000000301360,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 3 properties + note sweet spot value,"301,360",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
c24e6a69110104190dc002587b301c899ab03f64,,BECKER MARCIA H LIVING TRUST,TRUST,3206 MEADOW OAKS DR,TEMPLE,TX,76502,CASA VERDE,LAKEWAY,TX,78734,000000147679,N,000000000359001,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"359,001",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
7107f58ecebaae8eda857b813ef85c34e7bf26ba,,KING TERESA V LIVING TRUST,TRUST,2 CASA VERDE,LAKEWAY,TX,78734,CASA VERDE,AUSTIN,TX,78734,000000147680,N,000000000314485,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"314,485",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
4702770b275250b745e0cff080718f18ad5e82f9,HOWELL FAMILY LIMITED PARTNERSHIP,,PERSON,13826 HAWKNEST BAY DR,CORPUS CHRISTI,TX,78418,CASA VERDE,LAKEWAY,TX,78734,000000147697,N,000000000286641,R,2,80,under FHA cap + absentee owner + 2 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,97,no email + no phone + street address + strong absentee + 2 properties + note sweet spot value,"286,641",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PARTNERS
e0db72d86d34237fdc361b348e45717a6603675b,,LEGACY INVESTMENT FUND 2 LLC,LLC,11673 JOLLYVILLE RD STE B101,AUSTIN,TX,78759,LAKELAND DR,LAGO VISTA,TX,78645,000000148189,N,000000000433910,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + strong absentee + simple name,"433,910",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
653b9315949c27d7820dfd569378382ace4303cb,,SWIFT DICK & SUSAN TRUST,TRUST,2119 ANDERSON COUNTY RD 403,PALESTINE,TX,75803,BRASS BUTTONS TRL,AUSTIN,TX,78734,000000149588,N,000000000337829,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"337,829",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
d03085392548f90560e6b32167bdcfa735a8e250,,WEB INVESTMENTS LLC,LLC,6402 GRAND CANYON GATE DR,KATY,TX,77450,INDIAN CREEK RD,AUSTIN,TX,78734,000000150070,N,000000000465236,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + strong absentee + simple name,"465,236",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
8584b1372638c27ed8dc523ee889e224246a8670,,HILL ANDREW ERNEST REVOCABLE LIVING TRUST,TRUST,17411 DELIA AVE,TORRANCE,CA,90504,CHAMPIONS CIR,LAGO VISTA,CA,78645,000000150635,N,000000000378853,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"378,853",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
3a33e80f694bab4ab25d74126ec15a26689306d9,,BLACK RIVER INVESTMENTS LLC,LLC,18801 HOGAN CIRCLE #2 PROTECTED SERIES,LAS VEGAS,NV,89121,HOGAN DR,,NV,78645,000000150845,N,000000000215000,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 3 properties + note sweet spot value,"215,000",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
38c467fe1b33a33bdff85edb0d3960575df04e17,,BLACK RIVER INVESTMENTS LLC,LLC,18801 HOGAN CIRCLE #4 PROTECTED SERIES,LAS VEGAS,NV,89121,HOGAN DR,,NV,78641,000000150846,N,000000000223509,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 3 properties + note sweet spot value,"223,509",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
6eefcd68986914c91ef75a57e9f5aa40c1c7e547,,BLACK RIVER INVESTMENTS LLC,LLC,18801 HOGAN CIRCLE #3 PROTECTED SERIES,LAS VEGAS,NV,89121,HOGAN DR,,NV,78645,000000150847,N,000000000221743,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 3 properties + note sweet spot value,"221,743",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
f54fe8471969deb075bc0bc145b5d81ebbf04605,,AGVG INVESTMENTS LLC,LLC,8525 LOOKOUT CLIFF PASS,AUSTIN,TX,78737,BLUE CAT LN,AUSTIN,TX,78734,000000152445,N,000000000344187,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"344,187",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
7ae5139681c590fac0364c180e5f50e3b43f2602,,WALD FAMILY TRUST,TRUST,17400 CHERRY LN,LAGO VISTA,TX,78645,CHERRY LN,LAGO VISTA,TX,78645,000000153237,N,000000000155327,R,2,80,under FHA cap + absentee owner + 2 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,67,no email + no phone + street address + weak absentee + 2 properties + note sweet spot value,"155,327",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
01ab66e6416f0decde0013fd83ceefcdd5f3da6b,,ERAWAN PROPERTIES LLC,LLC,3305 RED BIRD TRL,LAGO VISTA,TX,78645,RED BIRD TRL,,TX,78645,000000153493,N,000000000286706,R,6,90,under FHA cap + absentee owner + 6 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 6 properties + note sweet spot value,"286,706",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
6abf4f8dde48d2623d92bae90418cdbf19614557,,IRON CITY TRUST,TRUST,901 TERRELL HILL DR,AUSTIN,TX,78704,KINSEY CT,AUSTIN,TX,78734,000000154436,N,000000000289694,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + 3 properties + note sweet spot value,"289,694",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
c031a68fd45b0f3b6302c6a30c3f55f9830114a3,CEDAR BROOK PROPERTIES,,PERSON,FUNDING 2 LLC,HENDERSON,NV,89014,OBAN DR,SPICEWOOD,NV,78669,000000156141,N,000000000493947,R,2,80,under FHA cap + absentee owner + 2 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,77,no email + no phone + street address + strong absentee + 2 properties + simple name,"493,947",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
901d8fd3b9b441c885c049989f22bbd3cecc3f06,,WOMACK FAMILY PROPERTIES LLC,LLC,14416 HERON BAY,AUSTIN,TX,78738,NEWPORT DR,,TX,78669,000000156251,N,000000000334351,R,9,90,under FHA cap + absentee owner + 9 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 9 properties + note sweet spot value,"334,351",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
20717b5fa414a819f865237a292f924cd9f9c23a,,PSG INVESTMENTS OF TEXAS LLC,LLC,12702 SHERBOURNE ST # B,AUSTIN,TX,78729,CHERRY LN,LAGO VISTA,TX,78645,000000157100,N,000000000450000,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,85,no email + no phone + street address + strong absentee + 3 properties + simple name,"450,000",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: INVEST
3d315fd4915354648ba7ae00bd7a692dafa11461,,BIRKDALE PROPERTY HOLDINGS LLC,LLC,QUEENSLAND 4159 31 BIRKDALE RD,,NU,,MOCKING BIRD LN,,NU,78669,000000157236,N,000000000220779,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"220,779",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: HOLDINGS
4b2827bc83d6bfbb8a0e99cbed7383746c9e35cc,,BEBOP HOLDINGS LLC,LLC,1615 SUMMER CITY DR,HOUSTON,TX,77047,ERROL DR,SPICEWOOD,TX,78669,000000157520,N,000000000379946,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,90,no email + no phone + street address + strong absentee + note sweet spot value + simple name,"379,946",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: HOLDINGS
59c95e326baac06a7cc4a69c764f9ff9aaebed5f,,DANN FAMILY TRUST,TRUST,304 TAVISH TRL,LAKEWAY,TX,78738,BRIARCLIFF DR,SPICEWOOD,TX,78669,000000157534,N,000000000493701,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + strong absentee + 3 properties,"493,701",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
57bef1a878c8e9ff02446bedaabb090e0545c774,,SPACE COWBOYS PROPERTY GROUP LLC,LLC,1007 S CONGRESS AVE APT 244,AUSTIN,TX,78704,PATTY DR,LAGO VISTA,TX,78645,000000158041,N,000000000466987,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + strong absentee + simple name,"466,987",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: GROUP
09459ba65acba09899dfa48bccd8c37930ed5b45,MARDUA PROPERTIES INC,,PERSON,10110 LONG POINT RD,HOUSTON,TX,77043,WEST BEACH RD,,TX,78734,000000165499,N,000000000378934,R,4,90,under FHA cap + absentee owner + 4 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 4 properties + note sweet spot value,"378,934",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
458ca022c5e580d1c2f5f5be7dcbcb51ce9dccfe,,ETHRIDGE GORDON D REVOCABLE LIVING TRUST,TRUST,39 OAKS PL,LAGO VISTA,TX,78645,OAKS PL,LAGO VISTA,TX,78645,000000166236,N,000000000230939,R,5,90,under FHA cap + absentee owner + 5 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + 5 properties + note sweet spot value,"230,939",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
7ebc9d1ba77444c2cd45a477fcbd17c051609eaa,,SKURPWELL FAMILY TRUST,TRUST,3706 ARLINGTON CV,LAGO VISTA,TX,78645,ARLINGTON CV,LAGO VISTA,TX,78645,000000169768,N,000000000392100,R,2,80,under FHA cap + absentee owner + 2 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,67,no email + no phone + street address + weak absentee + 2 properties + note sweet spot value,"392,100",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
3c4f0000295526a466b11e68049ac633f5ca7f41,,STONE FOUNTAIN PARTNERS LLC,LLC,2804 GREAT VALLEY DR,CEDAR PARK,TX,78613,HARRISON CV,LAGO VISTA,TX,78645,000000170032,N,000000000446221,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,85,no email + no phone + street address + strong absentee + 3 properties + simple name,"446,221",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PARTNERS
1914f395e543900a3764acb5b53f7f6157b253ef,,MIERTSCHIN FAMILY LIVING TRUST,TRUST,6000 BEACHVIEW LN,FORT WORTH,TX,76179,OAKS PL,LAGO VISTA,TX,78645,000000170121,N,000000000247285,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"247,285",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
e9d1c58de9c7709ee39a75720a4791395fef8b24,,6211 AVERY ISLAND AVE TRUST,TRUST,3225 MCLEOD DR STE 100,LAS VEGAS,NV,89121,AVERY ISLAND AVE,AUSTIN,NV,78727,000000171366,N,000000000368582,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + strong absentee + note sweet spot value,"368,582",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: TRUST
dfeda7829ded65340f0ec002ec67d81cfdf32b7f,,WITTON PROPERTIES LLC,LLC,12414 ALDERBROOK DR STE 250,AUSTIN,TX,78758,AVERY ISLAND AVE,AUSTIN,TX,78727,000000171380,N,000000000368123,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + weak absentee + note sweet spot value + simple name,"368,123",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
93b970a191637f671a505dca8d842971e283251a,HARRELL MARGARET LIFE ESTATE,,PERSON,7605 DAVY DR,VOLENTE,TX,78641,DAVY DR,LEANDER,TX,78641,000000173024,N,000000000258919,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,90,no email + no phone + street address + strong absentee + 3 properties + note sweet spot value,"258,919",N,N,STREET_ADDRESS,TRUST_ENTITY,15,trust keyword: ESTATE
7d5768ea84dc6d9e4862ecc5ef2407fa14110330,,TWISTING TRAIL PROPERTIES LLC,LLC,21003 TWISTING TRL,LAGO VISTA,TX,78645,TWISTING TRL,LAGO VISTA,TX,78645,000000173433,N,000000000470273,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,70,no email + no phone + street address + weak absentee + 3 properties + simple name,"470,273",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
77c96be8f647a6e35d30cf79fa3fe97683560f70,,TWISTING TRAILS PROPERTIES LLC,LLC,1918 AMERICAN DR,LAGO VISTA,TX,78645,TWISTING TRL,,TX,78645,000000173438,N,000000000374978,R,4,90,under FHA cap + absentee owner + 4 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 4 properties + note sweet spot value,"374,978",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
04e5d2614de23ecbcafd0cc107daf24a13b41ce4,,TIGER RAY PROPERTIES LLC,LLC,12011 SHADY SPRINGS RD,AUSTIN,TX,78758,MAGNOLIA MOUND TRL,,TX,78727,000000174007,N,000000000329305,R,3,90,under FHA cap + absentee owner + 3 properties,SQ_FT_REVIEW | BED_BATH_REVIEW,75,no email + no phone + street address + owner occupied + 3 properties + note sweet spot value,"329,305",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
90edb0df4a8ef8b4807a38a7995f7d50fe2898b6,LEWIS RR PROPERTIES LTD,,PERSON,1102 MARTIN AVE,ROUND ROCK,TX,78681,MAGNOLIA MOUND TRL,AUSTIN,TX,78727,000000174108,N,000000000347000,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,90,no email + no phone + street address + strong absentee + note sweet spot value + simple name,"347,000",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
493dd69879bbba05eed1d19ea276695d5b3eee2b,LEWIS RR PROPERTIES LTD & COOPER,,PERSON,LEWIS,ROUND ROCK,TX,78681,MAGNOLIA MOUND TRL,AUSTIN,TX,78727,000000174109,N,000000000349296,R,1,75,under FHA cap + absentee owner + 1 property,SQ_FT_REVIEW | BED_BATH_REVIEW,90,no email + no phone + street address + strong absentee + note sweet spot value + simple name,"349,296",N,N,STREET_ADDRESS,INVESTOR_ENTITY,20,investor keyword: PROPERTIES
